School_ID,Survey_ID,Site,Time,Latitude,Longitude,AS,CC,WH,WS,SA,Saz,TH,CSD,CSD_number,CON,School_size,School_bin,School_size_name,Contrast,Contrast_number,Bottom_type_tone,Bottom_type_tone_code
F170,210602_Secchi_M2P_02,Cabin,7:51:49,48.928107,-125.255783,5.6,0.1,0,2.9,21.1,80.4,2.6,H,3,H,50,1,Small,H,2,light water column and light fish,LT_WAT
F172,210602_Secchi_M2P_03,Cabin,8:13:05,48.928352,-125.250311,5.3,0.2,0,0,26,84.5,2.6,H,3,H,50,1,Small,L,1,Medium water column,MD_WAT
F173,210602_Secchi_M2P_03,Cabin,8:13:15,48.928352,-125.250311,5.3,0.2,0,0,26,84.5,2.6,H,3,H,300,2,Medium,H,2,Light water column,LT_WAT
F175,210614_Nettle_M2P_01,Nettle,6:50:14,48.936225,-125.248815,5.7,0.95,0,4.7,11,69.6,1.6,H,3,H,10,1,Small,H,2,Dark bottom,DK_VEG
F176,210614_Nettle_M2P_01,Nettle,6:50:20,48.936094,-125.248692,5.7,0.95,0,4.7,11,69.6,1.6,H,3,H,20,1,Small,H,2,Dark bottom,DK_VEG
F177,210614_Nettle_M2P_01,Nettle,6:51:33,48.934693,-125.247182,5.7,0.95,0,4.7,11,69.6,1.6,H,3,H,5,1,Small,H,2,Light sand,LT_SAND
F178,210614_Nettle_M2P_01,Nettle,6:53:32,48.933141,-125.244086,5.7,0.95,3,4.7,11,69.6,1.6,H,3,H,300,2,Medium,H,2,Dark bottom,DK_VEG
F179,210614_Nettle_M2P_01,Nettle,6:54:36,48.934063,-125.245989,5.7,0.95,3,4.7,11,69.6,1.6,H,3,H,100,1,Small,L,1,Medium water column,MD_WAT
F180,210614_Nettle_M2P_02,Nettle,7:03:21,48.934457,-125.246179,5.7,0.95,3,1,12.1,70.9,1.6,H,3,H,500,2,Medium,H,2,Dark water column,DK_WAT
F181,210614_Nettle_M2P_03,Nettle ,7:10:30,48.934695,-125.246941,5.7,0.95,0,0,14,73,1.6,H,3,H,5,1,Small,L,1,mixed medium rocky bottom,MIX_MIX
F182,210614_Nettle_M2P_03,Nettle ,7:11:23,48.934613,-125.246585,5.7,0.95,2,0,14,73,1.6,H,3,H,6,1,Small,L,1,mixed medium rocky bottom,MIX_MIX
F184,210614_Nettle_M2P_03,Nettle ,7:12:08,48.934264,-125.246247,5.7,0.95,2,0,14,73,1.6,H,3,H,10000,3,Large,L,1,Dark water column,DK_WAT
F185,210614_Nettle_M2P_03,Nettle ,7:12:24,48.934322,-125.246107,5.7,0.95,1,0,14,73,1.6,H,3,H,10000,3,Large,L,1,Dark water column,DK_WAT
F187,210614_FishFinding_M2P_01,Nettle ,7:25:48,48.935519,-125.246306,5.7,0.95,0,0,18.3,75.2,1.6,H,3,H,10000,3,Large,L,1,dark water column,DK_WAT
F188,210614_FishFinding_M2P_01,Nettle ,7:27:47,48.935462,-125.246517,5.7,0.95,2,0,18.3,75.2,1.6,H,3,H,10000,3,Large,L,1,dark water column,DK_WAT
F190,210614_Nettle_M2P_04,Nettle ,7:37:18,48.933036,-125.244149,4.8,0.9,0,0,18.4,77.9,1,H,3,H,2,1,Small,H,2,Dark water column,DK_WAT
F191,210614_Nettle_M2P_04,Nettle ,7:42:25,48.934021,-125.246142,4.8,0.9,2,0,18.4,77.9,1,H,3,H,20,1,Small,H,2,Light rock sand bottom,LT_SAND
F192,210614_Nettle_M2P_04,Nettle ,7:42:34,48.934051,-125.246237,4.8,0.9,2,0,18.4,77.9,1,H,3,H,15,1,Small,L,1,Mixed light sand and dark seaweed,MIX_MIX
F193,210614_Nettle_M2P_04,Nettle ,7:44:07,48.934462,-125.246882,4.8,0.9,0,0,18.4,77.9,1,H,3,H,30,1,Small,H,2,Medium sand bottom,MD_SAND
F194,210614_Nettle_M2P_05,Nettle ,7:45:32,48.934462,-125.246891,4.8,0.9,0,0,19.7,79.4,1,H,3,H,30,1,Small,H,2,Light sand bottom,LT_SAND
F195,210614_Nettle_M2P_05,Nettle ,7:45:46,48.934681,-125.246918,4.8,0.9,0,0,19.7,79.4,1,H,3,H,15,1,Small,H,2,light sand bottom,LT_SAND
F196,210614_Nettle_M2P_05,Nettle ,7:45:59,48.934456,-125.246739,4.8,0.9,0,0,19.7,79.4,1,H,3,H,30,1,Small,H,2,Light sand bottom,LT_SAND
F197,210614_Nettle_M2P_05,Nettle ,7:46:41,48.934521,-125.246442,4.8,0.9,0,0,19.7,79.4,1,H,3,H,3,1,Small,L,1,medium mixed rocky bottom,MIX_MIX
F198,210614_Nettle_M2P_05,Nettle ,7:47:05,48.934051,-125.246199,4.8,0.9,1,0,19.7,79.4,1,H,3,H,30,1,Small,H,2,light shell hash bottom,LT_SAND
F199,210614_Nettle_M2P_05,Nettle ,7:52:39,48.933141,-125.244023,4.8,0.9,1,0,19.7,79.4,1,H,3,H,10,1,Small,L,1,medium water column,MD_WAT
F200,210614_FishFinding_M2P_02,Nettle ,7:56:36,48.935541,-125.246311,4.8,0.9,1,0,23,80.4,1,H,3,H,10000,3,Large,H,2,dark water column,DK_WAT
F210,210614_Nettle_M2P_06,Nettle ,8:03:56,48.936863,-125.249924,4.8,0.9,1,0,24.8,82.4,1,H,3,H,10000,3,Large,H,2,Medium water column,MD_WAT
F211,210614_Nettle_M2P_06,Nettle ,8:06:31,48.934091,-125.246249,4.8,0.9,1,0,24.8,82.4,1,H,3,H,20,1,Small,H,2,light sand bottom,LT_SAND
F212,210614_Nettle_M2P_06,Nettle ,8:09:03,48.934099,-125.246051,4.8,0.9,1,0,24.8,82.4,1,H,3,H,4,1,Small,H,2,light shell hash bottom,LT_SAND
F213,210614_Nettle_M2P_06,Nettle ,8:09:08,48.934187,-125.246188,4.8,0.9,1,0,24.8,82.4,1,H,3,H,4,1,Small,H,2,light shell hash bottom,LT_SAND
F214,210614_Nettle_M2P_06,Nettle ,8:09:27,48.934522,-125.246707,4.8,0.9,1,0,24.8,82.4,1,H,3,H,20,1,Small,H,2,light sand bottom,LT_SAND
F215,210614_Nettle_M2P_06,Nettle ,8:09:49,48.934904,-125.247299,4.8,0.9,1,0,24.8,82.4,1,H,3,H,4,1,Small,H,2,light sand bottom,LT_SAND
F216,210614_Nettle_M2P_06,Nettle ,8:11:32,48.936823,-125.249495,4.8,0.9,1,0,24.8,82.4,1,H,3,H,10000,3,Large,H,2,medium water column,MD_WAT
F217,210614_Nettle_M2P_07,Nettle ,8:12:41,48.936896,-125.249346,4.8,0.9,1,0,26.3,84,1,H,3,H,10000,3,Large,H,2,dark water colum,DK_WAT
F218,210614_Nettle_M2P_07,Nettle ,8:14:26,48.934955,-125.247165,4.8,0.9,1,0,26.3,84,1,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F219,210614_Nettle_M2P_07,Nettle ,8:14:47,48.934585,-125.246569,4.8,0.9,1,0,26.3,84,1,H,3,H,5,1,Small,L,1,medium mixed rocky bottom,MIX_MIX
F220,210614_Nettle_M2P_07,Nettle ,8:17:41,48.934571,-125.246354,4.8,0.9,1,0,26.3,84,1,H,3,H,5,1,Small,L,1,medium mixed bottom,MD_MIX
F221,210614_Nettle_M2P_07,Nettle ,8:18:07,48.935025,-125.247064,4.8,0.9,0,0,26.3,84,1,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F222,210614_Nettle_M2P_07,Nettle ,8:18:11,48.935098,-125.247177,4.8,0.9,0,0,26.3,84,1,H,3,H,15,1,Small,H,2,light sand bottom,LT_SAND
F223,210614_Nettle_M2P_07,Nettle ,8:18:33,48.935484,-125.247627,4.8,0.9,0,0,26.3,84,1,H,3,H,10000,3,Large,H,2,dark water colum,DK_WAT
F225,210616_Nettle_M2P_01,Nettle ,6:29:57,48.936972,-125.250218,6.2,0.3,2,0,7.8,66.3,2.3,H,3,H,50,1,Small,H,2,medium water column,MD_WAT
F226,210616_Nettle_M2P_01,Nettle ,6:30:58,48.936055,-125.248654,6.2,0.3,2,0,7.8,66.3,2.3,L,1,L/M,20,1,Small,L,1,medium water column,MD_WAT
F227,210616_Nettle_M2P_01,Nettle ,6:31:50,48.935017,-125.247681,6.2,0.3,2,0,7.8,66.3,2.3,H,3,H,5,1,Small,H,2,Light sand bottom,LT_SAND
F228,210616_Nettle_M2P_01,Nettle ,6:31:55,48.934938,-125.247558,6.2,0.3,2,0,7.8,66.3,2.3,L,1,L/M,5,1,Small,L,1,Dark textrured eelgrass,DK_VEG
F229,210616_Nettle_M2P_01,Nettle ,6:31:59,48.934867,-125.247448,6.2,0.3,2,0,7.8,66.3,2.3,H,3,H,10,1,Small,H,2,Light sand bottom,LT_SAND
F230,210616_Nettle_M2P_01,Nettle ,6:32:04,48.934779,-125.247313,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,30,1,Small,H,2,Light sand bottom,LT_SAND
F231,210616_Nettle_M2P_01,Nettle ,6:32:10,48.934666,-125.247138,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,30,1,Small,H,2,Light sand bottom,LT_SAND
F232,210616_Nettle_M2P_01,Nettle ,6:32:14,48.934601,-125.247037,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,40,1,Small,H,2,Light sand bottom,LT_SAND
F233,210616_Nettle_M2P_01,Nettle ,6:32:21,48.934479,-125.246848,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,20,1,Small,H,2,Light sand bottom,LT_SAND
F234,210616_Nettle_M2P_01,Nettle ,6:32:26,48.934385,-125.246706,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,30,1,Small,H,2,Light sand bottom,LT_SAND
F235,210616_Nettle_M2P_01,Nettle ,6:32:50,48.933964,-125.246055,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,200,1,Small,L,1,Light water column,LT_WAT
F236,210616_Nettle_M2P_01,Nettle ,6:32:50,48.933955,-125.246041,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,20,1,Small,L,1,Medium eelgrass bottom,MD_VEG
F237,210616_Nettle_M2P_01,Nettle ,6:33:03,48.933736,-125.245701,6.2,0.3,1,0,7.8,66.3,2.3,M,2,L/M,20,1,Small,L,1,Light water column,LT_WAT
F238,210616_Nettle_M2P_01,Nettle ,6:33:26,48.933417,-125.245061,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,1000,3,Large,H,2,Light water column,LT_WAT
F239,210616_Nettle_M2P_01,Nettle ,6:33:35,48.933296,-125.244756,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,10,1,Small,H,2,Light water column,LT_WAT
F240,210616_Nettle_M2P_01,Nettle ,6:33:59,48.933046,-125.244073,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,50,1,Small,L,1,Light water column,LT_WAT
F241,210616_Nettle_M2P_01,Nettle ,6:34:09,48.933152,-125.244115,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,50,1,Small,L,1,Light water column,LT_WAT
F242,210616_Nettle_M2P_01,Nettle ,6:34:26,48.933365,-125.244644,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,1000,3,Large,H,2,Light water column,LT_WAT
F243,210616_Nettle_M2P_01,Nettle ,6:35:01,48.933845,-125.245667,6.2,0.3,1,0,7.8,66.3,2.3,M,2,L/M,100,1,Small,L,1,Light water column,LT_WAT
F244,210616_Nettle_M2P_01,Nettle ,6:35:03,48.933887,-125.245725,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,300,2,Medium,H,2,Light water column,LT_WAT
F245,210616_Nettle_M2P_01,Nettle ,6:35:12,48.934044,-125.245967,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,100,1,Small,H,2,Light water column,LT_WAT
F246,210616_Nettle_M2P_01,Nettle ,6:35:17,48.934126,-125.246096,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,100,1,Small,H,2,Light water column,LT_WAT
F247,210616_Nettle_M2P_01,Nettle ,6:35:20,48.934193,-125.246201,6.2,0.3,1,0,7.8,66.3,2.3,H,3,H,100,1,Small,H,2,Light water column,LT_WAT
F248,210616_Nettle_M2P_01,Nettle ,6:35:25,48.934269,-125.246317,6.2,0.3,1,0,7.8,66.3,2.3,M,2,L/M,15,1,Small,L,1,Light water column,LT_WAT
F249,210616_Nettle_M2P_01,Nettle ,6:35:32,48.934401,-125.246528,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,500,2,Medium,H,2,Medium mixed bottom,MD_MIX
F250,210616_Nettle_M2P_01,Nettle ,6:35:35,48.934446,-125.246589,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,40,1,Small,H,2,Medium mixed bottom,MD_MIX
F251,210616_Nettle_M2P_01,Nettle ,6:35:39,48.934515,-125.246696,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,30,1,Small,L,1,Medium mixed bottom,MD_MIX
F252,210616_Nettle_M2P_01,Nettle ,6:35:47,48.934663,-125.246926,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,30,1,Small,L,1,Medium mixed bottom,MD_MIX
F253,210616_Nettle_M2P_01,Nettle ,6:35:51,48.934736,-125.247041,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,20,1,Small,H,2,light sand bottom,LT_SAND
F254,210616_Nettle_M2P_01,Nettle ,6:35:58,48.934848,-125.247212,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F255,210616_Nettle_M2P_01,Nettle ,6:36:23,48.935272,-125.247808,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,50,1,Small,H,2,medium water column,MD_WAT
F256,210616_Nettle_M2P_01,Nettle ,6:37:13,48.936341,-125.248731,6.2,0.3,0,0,7.8,66.3,2.3,H,3,H,50,1,Small,H,2,medium water column,MD_WAT
F258,210616_FishFinding_M2P_01,Nettle ,6:39:32,48.935337,-125.246536,6.2,0.2,1,0,11.1,67,2.3,H,3,H,50,1,Small,H,2,medium rocky bottom,MD_SAND
F259,210616_FishFinding_M2P_01,Nettle ,6:40:32,48.935475,-125.246612,6.2,0.2,1,0,11.1,67,2.3,H,3,H,200,1,Small,H,2,medium water column,MD_WAT
F261,210616_FishFinding_M2P_01,Nettle ,6:41:00,48.935331,-125.246659,6.2,0.2,1,0,11.1,67,2.3,H,3,H,200,1,Small,H,2,medium water column,MD_WAT
F262,210616_Nettle_M2P_02,Nettle ,6:47:58,48.935229,-125.247592,6.2,0.2,0,0,12.5,68.6,2.3,H,3,H,50,1,Small,L,1,Medium eelgrass,MD_VEG
F263,210616_Nettle_M2P_02,Nettle ,6:48:13,48.935011,-125.247251,6.2,0.2,1,0,12.5,68.6,2.3,H,3,H,50,1,Small,L,1,medium eelgrass,MD_VEG
F264,210616_Nettle_M2P_02,Nettle ,6:48:20,48.934886,-125.247054,6.2,0.2,1,0,12.5,68.6,2.3,H,3,H,10,1,Small,H,2,Light sand,LT_SAND
F265,210616_Nettle_M2P_02,Nettle ,6:48:34,48.934627,-125.246654,6.2,0.2,0,0,12.5,68.6,2.3,H,3,H,10,1,Small,H,2,Light rock sand bottom,LT_SAND
F266,210616_Nettle_M2P_02,Nettle ,6:48:40,48.934539,-125.246516,6.2,0.2,1,0,12.5,68.6,2.3,H,3,H,20,1,Small,H,2,light mixed bottom,LT_MIX
F267,210616_Nettle_M2P_02,Nettle ,6:48:48,48.934387,-125.246268,6.2,0.2,1,0,12.5,68.6,2.3,H,3,H,500,2,Medium,H,2,Light water colum,LT_WAT
F268,210616_Nettle_M2P_02,Nettle ,6:48:55,48.934256,-125.246075,6.2,0.2,2,0,12.5,68.6,2.3,L,1,L/M,20,1,Small,L,1,light water column,LT_WAT
F269,210616_Nettle_M2P_02,Nettle ,6:48:59,48.934191,-125.245976,6.2,0.2,2,0,12.5,68.6,2.3,H,3,H,20,1,Small,H,2,light water column,LT_WAT
F270,210616_Nettle_M2P_02,Nettle ,6:49:02,48.934133,-125.245887,6.2,0.2,2,0,12.5,68.6,2.3,M,2,L/M,40,1,Small,L,1,light water column,LT_WAT
F271,210616_Nettle_M2P_02,Nettle ,6:49:05,48.934079,-125.245803,6.2,0.2,2,0,12.5,68.6,2.3,M,2,L/M,20,1,Small,L,1,light water column,LT_WAT
F272,210616_Nettle_M2P_02,Nettle ,6:51:10,48.934189,-125.245761,6.2,0.2,2,0,12.5,68.6,2.3,H,3,H,500,2,Medium,H,2,Light water colum,LT_WAT
F273,210616_Nettle_M2P_02,Nettle ,6:51:13,48.934236,-125.245832,6.2,0.2,2,0,12.5,68.6,2.3,H,3,H,500,2,Medium,H,2,Light water column,LT_WAT
F274,210616_Nettle_M2P_02,Nettle ,6:51:58,48.935017,-125.247051,6.2,0.2,2,0,12.5,68.6,2.3,H,3,H,5,1,Small,H,2,light bottom,LT_SAND
F275,210616_Nettle_M2P_02,Nettle ,6:52:01,48.935071,-125.247134,6.2,0.2,2,0,12.5,68.6,2.3,H,3,H,20,1,Small,H,2,light bottom,LT_SAND
F276,210616_Nettle_M2P_02,Nettle ,6:52:04,48.935121,-125.247214,6.2,0.2,2,0,12.5,68.6,2.3,H,3,H,20,1,Small,H,2,light bottom,LT_SAND
F277,210616_Nettle_M2P_02,Nettle ,6:53:38,48.936927,-125.249127,6.2,0.2,2,0,12.5,68.6,2.3,H,3,H,200,1,Small,H,2,Light water column,LT_WAT
F278,210616_Nettle_M2P_03,Nettle ,6:55:32,48.935061,-125.247261,7,0.3,4,5.6,13.9,70.1,2.3,H,3,H,15,1,Small,H,2,light sand,LT_SAND
F279,210616_Nettle_M2P_03,Nettle ,6:55:35,48.934982,-125.247263,7,0.3,4,5.6,13.9,70.1,2.3,H,3,H,10,1,Small,H,2,light mixed bottom,LT_MIX
F280,210616_Nettle_M2P_03,Nettle ,6:55:42,48.934861,-125.247271,7,0.3,0,5.6,13.9,70.1,2.3,H,3,H,15,1,Small,H,2,light mixed bottom,LT_MIX
F281,210616_Nettle_M2P_03,Nettle ,6:55:45,48.934829,-125.247382,7,0.3,0,5.6,13.9,70.1,2.3,H,3,H,30,1,Small,H,2,Light sand and eelgrass,LT_MIX
F282,210616_Nettle_M2P_03,Nettle ,6:56:30,48.934893,-125.247555,7,0.3,0,5.6,13.9,70.1,2.3,H,3,H,20,1,Small,H,2,light sand,LT_SAND
F283,210616_Nettle_M2P_03,Nettle ,6:56:38,48.935011,-125.247713,7,0.3,1,5.6,13.9,70.1,2.3,H,3,H,10,1,Small,H,2,light sand,LT_SAND
F284,210616_Nettle_M2P_03,Nettle ,7:00:47,48.936194,-125.248861,7,0.3,4,5.6,13.9,70.1,2.3,H,3,H,10,1,Small,H,2,light sand,LT_SAND
F285,210616_Nettle_M2P_03,Nettle ,7:02:02,48.936791,-125.249135,7,0.3,4,5.6,13.9,70.1,2.3,H,3,H,200,1,Small,H,2,light water column,LT_WAT
F286,210616_Nettle_M2P_03,Nettle ,7:02:31,48.936608,-125.249342,7,0.3,4,5.6,13.9,70.1,2.3,H,3,H,30,1,Small,L,1,Light water column,LT_WAT
F287,210616_Nettle_M2P_04,Nettle ,7:07:19,48.934396,-125.246578,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,8,1,Small,H,2,light sand bottom,LT_SAND
F288,210616_Nettle_M2P_04,Nettle ,7:07:37,48.934548,-125.246486,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,300,2,Medium,H,2,Light mixed bottom,LT_MIX
F289,210616_Nettle_M2P_04,Nettle ,7:07:43,48.934465,-125.246434,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,300,2,Medium,H,2,light mixed bottom,LT_MIX
F290,210616_Nettle_M2P_04,Nettle ,7:07:45,48.934409,-125.246424,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,H,2,medium mixed bottom,MD_MIX
F291,210616_Nettle_M2P_04,Nettle ,7:07:51,48.934283,-125.246402,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,30,1,Small,H,2,Medium mixed bottom,MD_MIX
F292,210616_Nettle_M2P_04,Nettle ,7:08:17,48.934277,-125.246252,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,100,1,Small,H,2,medium mixed bottom,MD_MIX
F293,210616_Nettle_M2P_04,Nettle ,7:08:21,48.934379,-125.246274,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,500,2,Medium,H,2,medium water column,MD_WAT
F294,210616_Nettle_M2P_04,Nettle ,7:08:31,48.934349,-125.246153,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,50,1,Small,H,2,medium water column,MD_WAT
F295,210616_Nettle_M2P_04,Nettle ,7:10:35,48.933613,-125.245339,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,H,2,medium water column,MD_WAT
F296,210616_Nettle_M2P_04,Nettle ,7:10:43,48.933501,-125.245271,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,300,2,Medium,H,2,Medium water column,MD_WAT
F297,210616_Nettle_M2P_04,Nettle ,7:10:47,48.933451,-125.245159,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,500,2,Medium,H,2,medium bottom,MD_MIX
F298,210616_Nettle_M2P_04,Nettle ,7:10:53,48.933524,-125.245179,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,500,2,Medium,H,2,medium water column,MD_WAT
F299,210616_Nettle_M2P_04,Nettle ,7:11:24,48.933453,-125.245006,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,500,2,Medium,H,2,Medium bottom,MD_MIX
F300,210616_Nettle_M2P_04,Nettle ,7:11:35,48.933321,-125.244821,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,L,1,light sand bottom,LT_SAND
F301,210616_Nettle_M2P_04,Nettle ,7:12:15,48.933259,-125.244663,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,L,1,Medium bottom,MD_MIX
F302,210616_Nettle_M2P_04,Nettle ,7:12:28,48.933266,-125.244509,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,H,2,medium water column,MD_WAT
F303,210616_Nettle_M2P_04,Nettle ,7:13:09,48.933051,-125.244159,7,0.2,1,5.9,15.4,71.9,2.3,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F304,210616_Nettle_M2P_05,Nettle ,7:15:03,48.933061,-125.244225,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,40,1,Small,H,2,Medium eelgrass bottom,MD_VEG
F305,210616_Nettle_M2P_05,Nettle ,7:15:11,48.933246,-125.244215,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,500,2,Medium,H,2,Medium bottom,MD_MIX
F306,210616_Nettle_M2P_05,Nettle ,7:15:18,48.933346,-125.244231,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,500,2,Medium,H,2,medium water column,MD_WAT
F307,210616_Nettle_M2P_05,Nettle ,7:15:28,48.933306,-125.244364,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,1000,3,Large,H,2,medium water column,MD_WAT
F308,210616_Nettle_M2P_05,Nettle ,7:15:32,48.933217,-125.244368,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,500,2,Medium,H,2,medium water column,MD_WAT
F309,210616_Nettle_M2P_05,Nettle ,7:15:35,48.933151,-125.244371,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,300,2,Medium,H,2,light water column,LT_WAT
F310,210616_Nettle_M2P_05,Nettle ,7:16:17,48.933248,-125.244671,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,200,1,Small,L,1,Light water column,LT_WAT
F311,210616_Nettle_M2P_05,Nettle ,7:16:26,48.933292,-125.244827,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,80,1,Small,H,2,light sand bottom,LT_SAND
F312,210616_Nettle_M2P_05,Nettle ,7:17:00,48.933363,-125.244961,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,50,1,Small,H,2,medium bottom,MD_MIX
F313,210616_Nettle_M2P_05,Nettle ,7:20:30,48.934404,-125.246281,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,300,2,Medium,L,1,light bottom,LT_SAND
F314,210616_Nettle_M2P_05,Nettle ,7:20:35,48.934462,-125.246376,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,300,2,Medium,H,2,medium light and dark mixed rock sand bottom,MIX_MIX
F315,210616_Nettle_M2P_05,Nettle ,7:21:13,48.934507,-125.246584,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,300,2,Medium,L,1,Mixed medium bottom,MIX_MIX
F316,210616_Nettle_M2P_05,Nettle ,7:21:38,48.934397,-125.246736,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,30,1,Small,H,2,light sand bottom,LT_SAND
F317,210616_Nettle_M2P_05,Nettle ,7:21:46,48.934489,-125.246881,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F318,210616_Nettle_M2P_05,Nettle ,7:22:17,48.934572,-125.247185,7,0.2,1,4.1,16.8,73.4,2.3,H,3,H,20,1,Small,H,2,light sand bottom,LT_SAND
F319,210616_Nettle_M2P_06,Nettle ,8:39:35,48.936625,-125.249267,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,70,1,Small,L,1,Light water column,LT_WAT
F320,210616_Nettle_M2P_06,Nettle ,8:39:39,48.936579,-125.249147,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,L,1,Light water column,LT_WAT
F321,210616_Nettle_M2P_06,Nettle ,8:39:45,48.936476,-125.249051,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,L,1,Light water column,LT_WAT
F322,210616_Nettle_M2P_06,Nettle ,8:39:49,48.936397,-125.248976,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,H,2,Light water column,LT_WAT
F323,210616_Nettle_M2P_06,Nettle ,8:39:53,48.936309,-125.248893,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,H,2,Light water column,LT_WAT
F324,210616_Nettle_M2P_06,Nettle ,8:39:57,48.936224,-125.248813,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,60,1,Small,H,2,Light water column,LT_WAT
F325,210616_Nettle_M2P_06,Nettle ,8:40:01,48.936135,-125.248731,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,H,2,Light water column,LT_WAT
F326,210616_Nettle_M2P_06,Nettle ,8:40:07,48.936014,-125.248617,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,H,2,Light water column,LT_WAT
F327,210616_Nettle_M2P_06,Nettle ,8:40:28,48.935592,-125.248242,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,H,2,Light water column,LT_WAT
F328,210616_Nettle_M2P_06,Nettle ,8:40:31,48.935521,-125.248183,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,21,1,Small,L,1,Medium eelgrass,MD_VEG
F329,210616_Nettle_M2P_06,Nettle ,8:41:14,48.934721,-125.247224,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,10,1,Small,H,2,light sand bottom,LT_SAND
F330,210616_Nettle_M2P_06,Nettle ,8:41:18,48.934653,-125.247121,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,5,1,Small,H,2,light sand bottom,LT_SAND
F331,210616_Nettle_M2P_06,Nettle ,8:41:30,48.934441,-125.246791,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,15,1,Small,H,2,light sand bottom,LT_SAND
F332,210616_Nettle_M2P_06,Nettle ,8:41:34,48.934369,-125.246681,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,H,2,light sand bottom,LT_SAND
